Circuit,time,FPI,WindSustained,GustSustained,Thresholds
ROSA,10/24/2021 19:20,3.273266448,0.016229327,40.25937117,31/46
SAND CANYON,10/24/2021 19:20,5.047656266,10.99420106,34.494698,31/46
FERRARA,10/24/2021 19:20,6.487622638,3.690130931,33.17244754,31/46
BLUE CUT,10/24/2021 19:20,6.951895924,2.5743366,32.19331211,31/46
BING,10/24/2021 19:20,11.2263341,10.43858212,39.7527158,31/45
CORSAIR,10/24/2021 19:20,1.463002324,6.922493871,42.24624335,30/42
AMBERCREST,10/24/2021 19:20,1.115022144,8.549405381,38.0599319,31/44
ANGUS,10/24/2021 19:20,3.775126907,26.57610968,54.07760332,31/46
DONLON,10/24/2021 19:20,0.669734905,13.90017815,31.06699115,31/46
BONNEVILLE,10/24/2021 19:20,0.155369642,0,33.03035663,28/40
STRATHERN,10/24/2021 19:20,2.633973019,19.39590172,43.78323195,31/46
STORES,10/24/2021 19:20,3.15619581,9.047654223,37.85863353,31/46
GRAPEVINE PEAK,10/24/2021 19:20,3.841096757,1.359723399,28.55605245,31/46
ZONE,10/24/2021 19:20,4.869433651,12.12722121,38.08489929,31/46
VIENTO,10/24/2021 19:20,8.541288995,9.23168582,31.0320969,31/46
TUBA,10/24/2021 19:20,7.255748797,18.94964984,41.7271476,31/46
PICK,10/24/2021 19:20,2.640195994,6.349051324,37.18659743,31/46
DARTMOUTH,10/24/2021 19:20,1.123731008,2.952093989,26.6897363,31/45
SNOW VALLEY,10/24/2021 19:20,2.485476187,0.906416029,35.60990795,31/46
AMETHYST,10/24/2021 19:20,2.384987274,1.255894422,31.45852559,31/46
BIRCHIM,10/24/2021 19:20,8.535988576,3.886133795,34.07128047,31/46
AVANTI,10/24/2021 19:20,6.301257012,0.915822743,27.7797371,31/46
PASCAL,10/24/2021 19:20,1.143457881,4.649140491,29.22328993,31/44
SOGGY,10/24/2021 19:20,5.495280977,12.96522411,35.53960115,28/40
TANAGER,10/24/2021 19:20,7.641333395,0.971849884,34.05399398,30.67/44.07
BELPAC,10/24/2021 19:20,1.685290358,1.65874597,35.89488924,31/42.42
PLATEAU,10/24/2021 19:20,3.466316967,8.868860051,36.78468578,31/46
RICARDO,10/24/2021 19:20,1.919531975,13.2622617,35.81923626,31/46
MACIEL,10/24/2021 19:20,0.493235308,1.279854889,36.41453542,28/42
TAPO,10/24/2021 19:20,0.002869546,3.632741034,31.2902287,31/46
SAUNDERS,10/24/2021 19:20,3.807663537,2.638664503,31.25883795,27/44
SAGINAW,10/24/2021 19:20,0,14.82321174,38.6981978,24/40
TOWNSHIP,10/24/2021 19:20,3.052292873,10.78586927,35.19246252,31/45
BLACKHILLS,10/24/2021 19:20,0.960832991,4.815513119,31.10694476,31/46
PYLE,10/24/2021 19:20,4.496865963,15.13880594,45.55226408,28/44
TAIWAN,10/24/2021 19:20,2.184134221,18.80374613,43.94682206,31/46
SADDLEBACK,10/24/2021 19:20,5.090453093,17.04812263,42.66024122,31/46
TAHQUITZ,10/24/2021 19:20,5.480997733,3.138623034,26.00469016,31/46
RANIER,10/24/2021 19:20,1.840230586,18.53027094,41.04822238,31/45
HILLCREST,10/24/2021 19:20,7.82609453,8.140037912,29.40683788,31/45
HONEYCRISP,10/24/2021 19:20,4.468576323,12.20058675,40.55744364,29/42
GABBERT,10/24/2021 19:20,1.781989334,10.7233455,40.908626,31/46
ANTON,10/24/2021 19:20,10.53229594,7.021152432,37.77662404,31/46
FOOTHILL,10/24/2021 19:20,1.312957699,2.626467438,29.94042553,26/36
BADGER,10/24/2021 19:20,4.862435283,5.094551822,35.79134166,31/46
PURCHASE,10/24/2021 19:20,5.908110152,2.943416921,29.11073862,31/46
FORTUNE,10/24/2021 19:20,2.780827328,36.50940013,47.38472019,31/45
GNATCATCHER,10/24/2021 19:20,0,24.58460014,43.03949603,31/46
RMV 1243,10/24/2021 19:20,4.355665735,10.17872423,42.66659116,31/46
SUTT,10/24/2021 19:20,4.995312726,1.085753591,32.400001,31/46
COBRA,10/24/2021 19:20,1.408146392,1.832379336,29.15001995,31/42
HAMPSHIRE,10/24/2021 19:20,1.65098468,4.937401664,35.0385561,31/45
VETERANS,10/24/2021 19:20,2.22993118,12.93333881,40.49706914,31/46
GILMAN,10/24/2021 19:20,6.173674418,0.628048613,31.1937261,31/45
OAK KNOLL,10/24/2021 19:20,4.272831318,3.687470318,30.31354011,31/46
VERA CRUZ,10/24/2021 19:20,1.885187176,3.420916893,27.35533906,28/42
HILLFIELD,10/24/2021 19:20,6.048817065,4.487920914,37.7948889,31/46
GALENA,10/24/2021 19:20,0.327589998,9.244541497,38.00881189,31/46
CASSIDY,10/24/2021 19:20,4.502414554,1.203378885,29.31626284,31/46
ENERGY,10/24/2021 19:20,4.191491081,32.36815453,54.43611696,31/46
FLAKE,10/24/2021 19:20,9.306615146,3.65094227,33.9538906,28/36
CANEBRAKE,10/24/2021 19:20,1.545282643,7.011496481,36.42765334,31/46
DYSART,10/24/2021 19:20,13.66803902,2.954984123,29.33076536,31/46
GUITAR,10/24/2021 19:20,0,5.521380648,38.08419832,31/46
JORDAN,10/24/2021 19:20,0.185039428,10.23457523,38.04920194,27/46
TUFA,10/24/2021 19:20,8.307253788,33.64411841,51.67737211,31/46
Kuehner,10/24/2021 19:20,6.73812638,16.12799524,33.85203289,31/46
SANTORINI,10/24/2021 19:20,1.680574422,3.961410095,33.9344348,31/42
ANACONDA,10/24/2021 19:20,4.139505897,7.02372888,29.73907714,31/42
BIANCO,10/24/2021 19:20,4.872902304,14.34088949,34.5815878,31/40
BUCKHORN,10/24/2021 19:20,2.28545022,7.022576841,31.08427048,31/46
CLARINET,10/24/2021 19:20,0.822862504,8.794508675,40.40111521,31/46
ACOSTA,10/24/2021 19:20,0.741482151,12.01914773,36.67654407,31/46
RAINBOW,10/24/2021 19:20,9.215577398,16.39051133,34.200717,31/46
SCHMIDT,10/24/2021 19:20,0.461697803,8.584603118,35.00786531,31/44
LOCKNER,10/24/2021 19:20,1.79164858,5.329885786,40.77165345,31/45
KINSEY,10/24/2021 19:20,5.147072136,7.682973734,27.06398311,31/46
COLLINS,10/24/2021 19:20,0.430636139,3.186445512,35.20835682,31/43
GOWAN,10/24/2021 19:20,2.913702936,10.47330951,42.69877951,31/46
PINE COVE,10/24/2021 19:20,0,8.886996481,33.16815226,27/44
ERRINGER,10/24/2021 19:20,2.164343957,5.083222255,30.5175235,31/45
EVERETT,10/24/2021 19:20,3.912317991,31.66010326,43.87207114,31/46
REVERSE PEAK,10/24/2021 19:20,4.141581142,11.24307826,38.73137581,31/46
DIAMONDBACK,10/24/2021 19:20,0.323956316,10.58462164,37.33935808,31/42
SONOMA,10/24/2021 19:20,6.606664135,3.06784187,34.19023329,27/39
GREAT SALT,10/24/2021 19:20,0.833580961,4.978458489,31.38588076,29/42
DAVENPORT,10/24/2021 19:20,6.344168291,4.800781566,26.32000315,31/46
CHAWA,10/24/2021 19:20,2.110497561,11.22689441,42.3821898,31/46
CAIN RANCH,10/24/2021 19:20,4.868210871,11.10405234,42.83579822,31/46
WINERY,10/24/2021 19:20,1.618624147,4.193030368,28.38882629,29/42
FROZEN,10/24/2021 19:20,4.976851884,3.209431606,33.48771408,31/46
PATRICIA,10/24/2021 19:20,8.913410562,11.00620902,34.42737635,31/46
GOLDSMITH,10/24/2021 19:20,1.120695787,2.453352989,26.75485631,31/45
VARGAS,10/24/2021 19:20,1.184561759,14.09604635,43.68146298,31/46
PYTHON,10/24/2021 19:20,4.791771814,6.974443531,35.68858763,31/46
CAIN RANCH,10/24/2021 19:30,4.986467681,11.8751876,40.21424842,31/46
RMV 1243,10/24/2021 19:30,4.227761272,9.954670004,40.02066096,31/46
GABBERT,10/24/2021 19:30,1.899580179,11.22003018,37.10258367,31/46
GUNSITE,10/24/2021 19:30,0.05963315,16.32377356,36.25147163,31/46
ZONE,10/24/2021 19:30,5.271219446,13.31514271,35.3428016,31/46
TOWNSHIP,10/24/2021 19:30,3.025000945,10.24562043,36.12682751,31/45
GREAT SALT,10/24/2021 19:30,0.581050674,4.630858141,36.48539881,29/42
TUFA,10/24/2021 19:30,8.414325595,34.40511582,56.25728928,31/46
ARLENE,10/24/2021 19:30,2.351746794,9.93825239,31.29747967,31/46
WINERY,10/24/2021 19:30,1.663338035,3.199339152,31.05074292,29/42
ANTON,10/24/2021 19:30,10.25842314,7.032787477,40.26402639,31/46
ALOLA #2,10/24/2021 19:30,0.66489426,3.799269887,35.57825223,31/44
RAINBOW,10/24/2021 19:30,9.822517081,16.94345697,42.84574553,31/46
ICE HOUSE,10/24/2021 19:30,7.720117313,11.61369007,39.76510114,31/46
LARCH,10/24/2021 19:30,3.136220074,4.877734741,34.78705677,31/46
BIANCO,10/24/2021 19:30,4.647590251,14.21122455,39.23061679,31/40
JORDAN,10/24/2021 19:30,0,9.919699648,38.29967091,27/46
CASSIDY,10/24/2021 19:30,4.701630118,1.872360987,32.25570097,31/46
JONAGOLD,10/24/2021 19:30,1.465245231,3.378841498,30.69766882,28/39
BALCOM,10/24/2021 19:30,3.181473294,12.51354712,41.24185254,31/46
VERA CRUZ,10/24/2021 19:30,2.31749007,4.360626356,30.40277656,28/42
TAGGERT,10/24/2021 19:30,3.367745675,5.997434683,35.83660705,31/46
COLLINS,10/24/2021 19:30,0,3.281198972,30.83057167,31/43
OAK GLEN,10/24/2021 19:30,1.913859614,14.86125927,40.52423855,27/41
MORELLO,10/24/2021 19:30,4.99884953,18.07159791,39.87034884,31/45
CONDOR,10/24/2021 19:30,0,10.3996742,34.1706646,31/46
PLATEAU,10/24/2021 19:30,3.488618857,10.16187716,43.19491497,31/46
RACER,10/24/2021 19:30,5.841371746,7.489110908,36.41396696,31/46
SOGGY,10/24/2021 19:30,5.148805591,13.37922521,38.66418985,28/40
SNOW VALLEY,10/24/2021 19:30,2.617066978,0,21.87058782,31/46
ROS,10/24/2021 19:30,2.05319476,0.93324019,32.48020222,27/39
DONLON,10/24/2021 19:30,0.61794788,13.1973244,39.43880816,31/46
ESTABAN,10/24/2021 19:30,1.342427509,19.18998389,44.31119956,31/45
PHEASANT,10/24/2021 19:30,4.099010052,0,29.98584146,31/45
HONEYCRISP,10/24/2021 19:30,4.189116858,13.46293681,44.38421953,29/42
BLACKHILLS,10/24/2021 19:30,0.327259791,3.135866856,31.18741421,31/46
TWIN LAKES,10/24/2021 19:30,0.000587,11.61365226,34.09815591,31/45
FOOTHILL,10/24/2021 19:30,1.597758879,3.09221609,25.95078666,26/36
GILLIBRAND,10/24/2021 19:30,9.886327495,1.076915609,29.72802305,31/46
RANIER,10/24/2021 19:30,1.80293251,18.31288677,40.53041941,31/45
VARGAS,10/24/2021 19:30,1.220218602,14.50699855,44.72450155,31/46
GRAPEVINE PEAK,10/24/2021 19:30,3.776662856,0.539288736,31.3245895,31/46
LOUCKS,10/24/2021 19:30,0.318811324,8.191594016,35.01262058,31/46
VIDEO,10/24/2021 19:30,13.77427648,0,37.09004693,28/45
ATENTO,10/24/2021 19:30,0.869328307,9.951264556,32.28030708,31/46
CHAWA,10/24/2021 19:30,2.334054581,10.4812634,40.63107567,31/46
DYSART,10/24/2021 19:30,13.35663895,1.451976532,26.06493898,31/46
LYONS,10/24/2021 19:30,10.48505702,9.177307477,33.31387678,31/46
LANGER,10/24/2021 19:30,3.144048436,4.265566426,33.55054712,31/45
CORSAIR,10/24/2021 19:30,1.541619734,5.771217897,25.71038231,30/42
CANEBRAKE,10/24/2021 19:30,2.126595173,5.750080567,33.60047942,31/46
PATRICIA,10/24/2021 19:30,9.178032153,10.48891617,37.18296819,31/46
STUBBY,10/24/2021 19:30,2.804415983,0.495082432,32.32951826,31/46
VERDEMONT,10/24/2021 19:30,7.147595644,14.11194334,41.92195076,31/46
DIAMONDBACK,10/24/2021 19:30,0.331085512,9.664571673,36.47932527,31/42
BONNEVILLE,10/24/2021 19:30,0.445120215,0,30.30715539,28/40
TAHQUITZ,10/24/2021 19:30,5.632393912,3.168571807,34.80752634,31/46
PYLE,10/24/2021 19:30,4.376761859,16.0273807,38.26825901,28/44
SHOVEL,10/24/2021 19:30,1.6715183,17.20816249,33.34372528,25/40
MORGANSTEIN,10/24/2021 19:30,9.915831011,10.89068051,32.97110615,31/46
FORTUNE,10/24/2021 19:30,2.853073727,36.258621,51.09804039,31/45
FLAKE,10/24/2021 19:30,9.270495276,3.271287108,33.8056621,28/36
FLYING D,10/24/2021 19:30,5.089158473,12.85809673,37.76480011,31/46
ANGUS,10/24/2021 19:30,3.616589765,25.40750513,48.41934204,31/46
GNATCATCHER,10/24/2021 19:30,0,25.16941289,48.30264943,31/46
ROUNDEL,10/24/2021 19:30,3.667164887,33.99814174,51.35823494,31/44
BENCH,10/24/2021 19:30,0.539994452,14.42391989,40.5540375,29/42
REJADA,10/24/2021 19:30,3.370613546,21.45001032,40.64515921,31/46
SONOMA,10/24/2021 19:30,6.895979434,2.159321778,34.06805346,27/39
STAGHORN,10/24/2021 19:30,0.169846491,0,25.06005773,31/46
OAK KNOLL,10/24/2021 19:30,4.295498277,4.292040392,30.70636258,31/46
EASTER,10/24/2021 19:30,0.767533898,12.15381332,31.47702044,29/41
FERRARA,10/24/2021 19:30,6.05892705,0.961070684,33.59279744,31/46
MODJESKA,10/24/2021 19:30,2.436257685,14.4498925,39.82148227,30/44
ENCHANTED,10/24/2021 19:30,3.429554787,1.32688164,32.44471515,31/46
PINE COVE,10/24/2021 19:30,0,9.860964773,35.70051532,27/44
VETERANS,10/24/2021 19:30,2.088309799,12.86272835,38.90874863,31/46
GOLDSMITH,10/24/2021 19:30,0.646607611,1.93834584,31.72389097,31/45
THACHER,10/24/2021 19:30,0.530597378,5.233315082,31.26867138,29/46
SAGINAW,10/24/2021 19:30,0.573488422,15.51927876,37.19258804,24/40
GREEN RIVER,10/24/2021 19:30,3.157227591,5.908441493,33.10237744,30.55/39.5
ECHO,10/24/2021 19:30,3.78816879,6.019154369,28.82621372,31/46
MIDDLE ROAD,10/24/2021 19:30,0.502672359,12.76630772,39.68955377,26/42
EVERETT,10/24/2021 19:30,3.705532928,30.67235921,44.62577364,31/46
ENERGY,10/24/2021 19:30,4.200702456,31.30935583,46.77906257,31/46
STORES,10/24/2021 19:30,3.367877028,9.173399939,38.87792958,31/46
SWEETWATER,10/24/2021 19:30,1.486942709,7.870007351,34.43947122,31/46
CLUB OAKS,10/24/2021 19:30,1.940614135,7.133421555,35.59564124,31/46
TANAGER,10/24/2021 19:30,8.051145259,0.527056343,29.0298438,30.67/44.07
CUDDEBACK,10/24/2021 19:30,2.015932584,7.627323269,41.50507755,23/37
IMPALA,10/24/2021 19:30,5.892953688,6.670946264,31.60827998,31/46
TUBA,10/24/2021 19:30,7.422807834,19.08186973,41.58614756,31/46
LAZARO,10/24/2021 19:30,11.49693035,16.05577858,41.14537255,28/40
FINGAL,10/24/2021 19:30,1.127236002,25.0544761,45.29775469,31/46
VIENTO,10/24/2021 19:30,8.314048724,9.545948305,35.76915695,31/46
FANO,10/24/2021 19:30,3.067546864,0.859671498,30.58883372,28/40
CAMP BALDY,10/24/2021 19:30,1.640312142,7.848851962,32.78650063,31/46
ZENDA,10/24/2021 19:30,4.570715704,15.0536041,39.98331609,31/46
JULIUS,10/24/2021 19:30,6.517620925,4.012024429,34.930036,31/46
GILMAN,10/24/2021 19:30,6.034239285,0.342861872,29.08536332,31/45
PYTHON,10/24/2021 19:30,4.60973931,6.796373374,31.27812355,31/46
MARCUS,10/24/2021 19:30,5.204333676,4.369590019,31.73784763,31/46
BUCKNER,10/24/2021 19:30,4.024993717,6.875497123,35.90861169,31/45
ACOSTA,10/24/2021 19:30,0,11.62798876,41.6635376,31/46
RUSTIC,10/24/2021 19:30,6.470420615,12.07729638,38.97896989,31/46
TOGA,10/24/2021 19:30,0.615016431,6.197984471,28.21675226,31/41.7
DAVENPORT,10/24/2021 19:30,6.019177777,4.430359784,31.2433817,31/46
CAESAR,10/24/2021 19:30,11.9843536,11.76937777,32.56682089,31/45
PARINA,10/24/2021 19:30,8.184535998,10.82564824,35.97911441,28/36
RICARDO,10/24/2021 19:30,2.245513375,14.0319729,33.18116867,31/46
TAIWAN,10/24/2021 19:30,3.389499897,17.90458663,42.99450616,31/46
NORTHPARK,10/24/2021 19:30,6.29755859,6.82420599,35.27533646,31/46
ICEHOUSE,10/24/2021 19:30,10.05123934,8.881544653,34.30638004,31/46
PURCHASE,10/24/2021 19:30,5.816776111,3.094437907,28.34865373,31/46
GINGER,10/24/2021 19:30,0.371306558,0,32.0863312,28/40
SADDLEBACK,10/24/2021 19:30,5.158869816,15.98647128,43.6980682,31/46
PASCAL,10/24/2021 19:30,1.410989916,6.424374747,32.70774672,31/44
ROSA,10/24/2021 19:30,3.21994252,0.356970031,22.89024389,31/46
CABANA,10/24/2021 19:30,5.38199444,3.976132908,32.59939581,31/46
NAPA,10/24/2021 19:30,3.538650062,8.264620854,31.38239382,28/39
DE MILLE,10/24/2021 19:30,3.655443113,1.804711124,29.34243328,31/46
MOCCASIN,10/24/2021 19:30,0.483847629,4.345187765,32.63801606,31/46
BOUQUET,10/24/2021 19:30,2.245488506,18.18881462,39.89754698,31/46
STEARNS,10/24/2021 19:30,3.525156669,10.0207207,31.31062284,31/46
BOOTLEGGER,10/24/2021 19:30,10.71488641,5.091303532,39.05903853,31/46
RED BOX,10/24/2021 19:30,6.536079909,14.92296945,38.34320726,31/46
OLIVER,10/24/2021 19:30,0.976534848,5.907653477,28.37338308,29/42
TIMBER CANYON,10/24/2021 19:30,12.59067014,5.323495978,31.52814022,31/46
BEAR VALLEY,10/24/2021 19:30,1.363888556,7.031271242,34.04006821,18/29
FROZEN,10/24/2021 19:30,5.191234689,3.899090576,32.21148577,31/46
RANKIN,10/24/2021 19:30,2.085366468,8.258142627,37.63545979,31/46
LAUDA,10/24/2021 19:30,3.21657356,2.339314629,35.63784268,31/45
LOPEZ,10/24/2021 19:30,0.871858529,0.128867623,33.94692966,31/46
AVANTI,10/24/2021 19:30,6.075731254,0,28.63538332,31/46
Kuehner,10/24/2021 19:30,6.295862476,17.23909751,42.10814663,31/46
ERRINGER,10/24/2021 19:30,1.763198943,5.426214255,30.16477841,31/45
WHITECLIFF,10/24/2021 19:30,8.614024101,12.10791326,36.15374566,31/46
KINSEY,10/24/2021 19:30,4.702947623,8.200536765,36.15246824,31/46
BIG ROCK,10/24/2021 19:30,0.693096931,10.19984301,38.81144652,31/46
DARTMOUTH,10/24/2021 19:30,1.430447155,2.907962519,30.72908534,31/45
NAPOLEON,10/24/2021 19:30,2.201280226,4.969600625,33.58706843,31/45
STRATHERN,10/24/2021 19:30,3.286732005,19.73802926,43.56590199,31/46
PICK,10/24/2021 19:30,2.415672263,6.018157501,31.27292847,31/46
SAVORY,10/24/2021 19:30,0.196288777,5.765398582,31.95763279,29/42
CONINE,10/24/2021 19:30,5.682505646,9.24432423,36.84678437,28/40
HILLFIELD,10/24/2021 19:30,5.587906361,5.242391397,32.93890998,31/46
TAPO,10/24/2021 19:30,0.357612554,4.084843345,33.99786174,31/46
BLUE CUT,10/24/2021 19:30,7.233551294,3.737907464,33.45440006,31/46
GUITAR,10/24/2021 19:30,0,6.419435318,37.03504481,31/46
BIRCHIM,10/24/2021 19:30,7.67237363,3.446283035,28.26399102,31/46
LOCKNER,10/24/2021 19:30,1.295121736,4.24845234,31.43317013,31/45
STEEL,10/24/2021 19:30,6.850555833,11.75322583,35.32000399,30/43
DUKE,10/24/2021 19:30,1.913766104,4.877973135,38.69657082,30/46
BING,10/24/2021 19:30,11.04064847,10.722295,42.44920559,31/45
CARMELITA,10/24/2021 19:30,2.758005968,14.78377921,38.42120788,31/46
CASTRO,10/24/2021 19:30,6.96701611,14.80793648,37.58948285,29/46
HILLCREST,10/24/2021 19:30,8.180309624,6.850868854,31.18716605,31/45
HAMPSHIRE,10/24/2021 19:30,1.487296011,3.545578185,28.33397847,31/45
SAUNDERS,10/24/2021 19:30,4.014959773,1.950145529,37.21929603,27/44
REVERSE PEAK,10/24/2021 19:30,3.775321589,11.9995865,30.21029789,31/46
AMBERCREST,10/24/2021 19:30,2.160155972,6.817114805,33.0104024,31/44
COVENTRY,10/24/2021 19:30,1.117540651,4.254945365,32.91780986,31/46
COBRA,10/24/2021 19:30,2.275664191,1.7850947,35.31259267,31/42
BUCKHORN,10/24/2021 19:30,2.298231131,5.017120266,32.32935859,31/46
CLARINET,10/24/2021 19:30,0.958913975,9.815444723,41.09531614,31/46
MACIEL,10/24/2021 19:30,0,0.556744008,29.67683978,28/42
BADGER,10/24/2021 19:30,4.845489092,5.206343483,38.22012156,31/46
SCHMIDT,10/24/2021 19:30,0,6.831391806,33.85936808,31/44
STAR ROCK,10/24/2021 19:30,1.252472605,0.995334668,28.27666962,31/44
SAND CANYON,10/24/2021 19:30,5.406849898,9.862023098,31.36305406,31/46
GOWAN,10/24/2021 19:30,2.655468722,10.23203874,41.8214702,31/46
CUTHBERT,10/24/2021 19:30,5.588753373,9.661342849,36.07935578,31/46
PETIT,10/24/2021 19:30,3.887607949,24.1049025,39.53260152,31/46
ACCENT,10/24/2021 19:30,10.20123234,6.815926021,39.40898183,27/38
ANACONDA,10/24/2021 19:30,4.09421971,9.03172595,36.02697906,31/42
CALSTATE,10/24/2021 19:30,4.691068073,5.196864699,33.98283317,31/46
CALGROVE,10/24/2021 19:30,1.638557998,1.469409565,29.16529108,31/46
BELPAC,10/24/2021 19:30,1.749492233,1.712510578,34.55397445,31/42.42
GLASSCOCK,10/24/2021 19:30,3.014800609,7.338490714,32.47617338,31/45
METTLER,10/24/2021 19:30,2.87608426,8.510453756,36.24914432,23/37
WOBEGONE,10/24/2021 19:30,0.486422695,9.415299447,35.5070719,28/40
AMETHYST,10/24/2021 19:30,2.400179712,2.170958415,31.39297383,31/46
JEEP,10/24/2021 19:30,5.748498776,3.447194939,31.35679057,27/43
SUTT,10/24/2021 19:30,4.967437414,1.69245327,29.29888847,31/46
SANTORINI,10/24/2021 19:30,1.337202526,4.415572399,25.90671689,31/42
GALENA,10/24/2021 19:30,0.86988181,8.233305485,29.68101454,31/46
TUFA,10/24/2021 19:40,8.509773972,33.83939387,55.88679278,31/46
SCHMIDT,10/24/2021 19:40,0,7.386072059,33.73273934,31/44
Kuehner,10/24/2021 19:40,6.866862891,17.5449428,38.61530705,31/46
FROZEN,10/24/2021 19:40,5.00642721,5.274551394,30.77779518,31/46
LOPEZ,10/24/2021 19:40,1.457135652,0,24.16845902,31/46
BADGER,10/24/2021 19:40,5.075647601,4.388163159,33.9704964,31/46
STEARNS,10/24/2021 19:40,3.511716511,10.52874165,33.9608815,31/46
RED BOX,10/24/2021 19:40,6.578673794,16.53687586,45.22949957,31/46
ANACONDA,10/24/2021 19:40,4.113490039,8.218052291,39.05431224,31/42
ESTABAN,10/24/2021 19:40,1.300623256,19.09346864,38.07252427,31/45
OLIVER,10/24/2021 19:40,1.840489804,6.284812845,25.04582448,29/42
AVANTI,10/24/2021 19:40,6.217709473,1.472408027,32.4469539,31/46
ALOLA #2,10/24/2021 19:40,0.463005573,2.970651694,30.83468041,31/44
BEAR VALLEY,10/24/2021 19:40,1.307780397,6.872101252,32.74935536,18/29
PICK,10/24/2021 19:40,2.63514889,5.84094812,34.37535292,31/46
RANKIN,10/24/2021 19:40,2.138531745,7.540282606,30.46818911,31/46
HILLFIELD,10/24/2021 19:40,5.714377415,4.542236074,38.28538611,31/46
LAUDA,10/24/2021 19:40,3.051390544,1.424872721,27.02509781,31/45
BING,10/24/2021 19:40,10.64465642,10.54740434,42.30524128,31/45
GABBERT,10/24/2021 19:40,1.754972,11.45921758,42.18211083,31/46
WHITECLIFF,10/24/2021 19:40,8.995098068,12.10782039,33.34620466,31/46
CLARINET,10/24/2021 19:40,1.564772683,8.586376363,34.87424801,31/46
ACOSTA,10/24/2021 19:40,0,12.78752953,37.81742548,31/46
SAVORY,10/24/2021 19:40,0.021404975,4.608070803,35.96272126,29/42
JEEP,10/24/2021 19:40,6.016706953,2.26688416,32.34498928,27/43
RUSTIC,10/24/2021 19:40,6.868261017,12.82759528,45.81296385,31/46
BUCKNER,10/24/2021 19:40,3.743954609,6.927830313,31.28466181,31/45
DAVENPORT,10/24/2021 19:40,5.69443981,3.655891767,30.03150749,31/46
CAESAR,10/24/2021 19:40,11.882322,12.33568984,39.53938578,31/45
BIANCO,10/24/2021 19:40,4.994649634,13.98428881,39.28678791,31/40
GLASSCOCK,10/24/2021 19:40,2.905198142,7.021112198,36.68445298,31/45
PARINA,10/24/2021 19:40,8.032755816,8.23732476,37.3840342,28/36
HONEYCRISP,10/24/2021 19:40,4.338123421,13.15597063,34.3072808,29/42
NORTHPARK,10/24/2021 19:40,5.882834088,7.061176941,39.17844638,31/46
SAND CANYON,10/24/2021 19:40,5.502855857,8.52884551,31.6551063,31/46
ICEHOUSE,10/24/2021 19:40,9.719289531,9.971109022,36.22558549,31/46
STAR ROCK,10/24/2021 19:40,1.283564283,0.051081144,24.92313048,31/44
GREAT SALT,10/24/2021 19:40,0.893298482,4.156668313,30.15152514,29/42
KINSEY,10/24/2021 19:40,4.672701617,9.120893011,36.75196128,31/46
MARCUS,10/24/2021 19:40,4.6442554,4.496355602,31.30336287,31/46
GILMAN,10/24/2021 19:40,6.965564233,0.386972004,27.96050598,31/45
CASSIDY,10/24/2021 19:40,4.119055471,2.937278714,33.25385008,31/46
PASCAL,10/24/2021 19:40,1.623335211,7.096182472,26.20388656,31/44
FINGAL,10/24/2021 19:40,1.552158301,25.50639027,52.35158622,31/46
SADDLEBACK,10/24/2021 19:40,4.711939511,16.42284374,34.30101098,31/46
BLACKHILLS,10/24/2021 19:40,0.083973243,3.48169395,32.27018044,31/46
AMBERCREST,10/24/2021 19:40,2.053295124,8.607468427,38.05490071,31/44
BLUE CUT,10/24/2021 19:40,7.28444627,4.029671165,34.97613117,31/46
